Station,Date,SnowWaterEqui(mm),Latitude,Longitude,Elevation(m)
1C37,2019-04-01,506.0,50.7833333333333,-122.733333333333,1980
1C37,2020-04-01,,50.7833333333333,-122.733333333333,1980
1C37,2021-04-01,,50.7833333333333,-122.733333333333,1980
1C38,1995-04-01,1014.0,50.85,-123.166666666667,1884
1C38,1996-04-01,1030.0,50.85,-123.166666666667,1884
1C38,1997-04-01,884.0,50.85,-123.166666666667,1884
1C38,1998-04-01,912.0,50.85,-123.166666666667,1884
1C38,1999-04-01,1416.0,50.85,-123.166666666667,1884
1C38,2000-04-01,774.0,50.85,-123.166666666667,1884
1C38,2001-04-01,566.0,50.85,-123.166666666667,1884
1C38,2002-04-01,1000.0,50.85,-123.166666666667,1884
1C38,2003-04-01,748.0,50.85,-123.166666666667,1884
1C38,2004-04-01,656.0,50.85,-123.166666666667,1884
1C38,2005-04-01,674.0,50.85,-123.166666666667,1884
1C38,2006-04-01,812.0,50.85,-123.166666666667,1884
1C38,2007-04-01,1250.0,50.85,-123.166666666667,1884
1C38,2008-04-01,814.0,50.85,-123.166666666667,1884
1C38,2009-04-01,422.0,50.85,-123.166666666667,1884
1C38,2011-04-01,984.0,50.85,-123.166666666667,1884
1C38,2013-04-01,678.0,50.85,-123.166666666667,1884
1C38,2015-04-01,780.0,50.85,-123.166666666667,1884
1C38,2016-04-01,942.0,50.85,-123.166666666667,1884
1C38,2017-04-01,890.0,50.85,-123.166666666667,1884
1C38,2018-04-01,,50.85,-123.166666666667,1884
1C38,2019-04-01,754.0,50.85,-123.166666666667,1884
1C38,2020-04-01,,50.85,-123.166666666667,1884
1C38,2021-04-01,,50.85,-123.166666666667,1884
1C39,1995-04-01,716.0,50.8333333333333,-123.45,1393
1C39,1996-04-01,604.0,50.8333333333333,-123.45,1393
1C39,1997-04-01,648.0,50.8333333333333,-123.45,1393
1C39,1998-04-01,640.0,50.8333333333333,-123.45,1393
1C39,1999-04-01,1086.0,50.8333333333333,-123.45,1393
1C39,2000-04-01,546.0,50.8333333333333,-123.45,1393
1C39,2001-04-01,364.0,50.8333333333333,-123.45,1393
1C39,2002-04-01,628.0,50.8333333333333,-123.45,1393
1C39,2003-04-01,558.0,50.8333333333333,-123.45,1393
1C39,2004-04-01,446.0,50.8333333333333,-123.45,1393
1C39,2005-04-01,356.0,50.8333333333333,-123.45,1393
1C39,2006-04-01,608.0,50.8333333333333,-123.45,1393
1C39,2007-04-01,910.0,50.8333333333333,-123.45,1393
1C39,2008-04-01,532.0,50.8333333333333,-123.45,1393
1C39,2009-04-01,240.0,50.8333333333333,-123.45,1393
1C39,2011-04-01,760.0,50.8333333333333,-123.45,1393
1C39,2012-04-01,780.0,50.8333333333333,-123.45,1393
1C39,2013-04-01,468.0,50.8333333333333,-123.45,1393
1C39,2014-04-01,380.0,50.8333333333333,-123.45,1393
1C39,2015-04-01,460.0,50.8333333333333,-123.45,1393
1C39,2016-04-01,736.0,50.8333333333333,-123.45,1393
1C39,2017-04-01,616.0,50.8333333333333,-123.45,1393
1C39,2018-04-01,622.0,50.8333333333333,-123.45,1393
1C39,2019-04-01,546.0,50.8333333333333,-123.45,1393
1C39,2020-04-01,,50.8333333333333,-123.45,1393
1C39,2021-04-01,,50.8333333333333,-123.45,1393
1C40,1995-04-01,470.0,51.133333333333304,-122.78333333333299,1946
1C40,1996-04-01,396.0,51.133333333333304,-122.78333333333299,1946
1C40,1997-04-01,584.0,51.133333333333304,-122.78333333333299,1946
1C40,1998-04-01,424.0,51.133333333333304,-122.78333333333299,1946
1C40,1999-04-01,844.0,51.133333333333304,-122.78333333333299,1946
1C40,2000-04-01,396.0,51.133333333333304,-122.78333333333299,1946
1C40,2001-04-01,300.0,51.133333333333304,-122.78333333333299,1946
1C40,2002-04-01,536.0,51.133333333333304,-122.78333333333299,1946
1C40,2003-04-01,466.0,51.133333333333304,-122.78333333333299,1946
1C40,2004-04-01,288.0,51.133333333333304,-122.78333333333299,1946
1C40,2005-04-01,346.0,51.133333333333304,-122.78333333333299,1946
1C40,2006-04-01,396.0,51.133333333333304,-122.78333333333299,1946
1C40,2007-04-01,638.0,51.133333333333304,-122.78333333333299,1946
1C40,2008-04-01,416.0,51.133333333333304,-122.78333333333299,1946
1C40,2009-04-01,264.0,51.133333333333304,-122.78333333333299,1946
1C40,2011-04-01,514.0,51.133333333333304,-122.78333333333299,1946
1C40,2012-04-01,550.0,51.133333333333304,-122.78333333333299,1946
1C40,2013-04-01,350.0,51.133333333333304,-122.78333333333299,1946
1C40,2014-04-01,296.0,51.133333333333304,-122.78333333333299,1946
1C40,2015-04-01,328.0,51.133333333333304,-122.78333333333299,1946
1C40,2016-04-01,430.0,51.133333333333304,-122.78333333333299,1946
1C40,2017-04-01,372.0,51.133333333333304,-122.78333333333299,1946
1C40,2018-04-01,504.0,51.133333333333304,-122.78333333333299,1946
1C40,2019-04-01,382.0,51.133333333333304,-122.78333333333299,1946
1C40,2020-04-01,,51.133333333333304,-122.78333333333299,1946
1C40,2021-04-01,568.0,51.133333333333304,-122.78333333333299,1946
1D08,1968-04-01,1636.0,49.5666666666667,-122.3,1211
1D08,1969-04-01,1864.0,49.5666666666667,-122.3,1211
1D08,1970-04-01,1255.0,49.5666666666667,-122.3,1211
1D08,1971-04-01,2319.0,49.5666666666667,-122.3,1211
1D08,1972-04-01,2225.0,49.5666666666667,-122.3,1211
1D08,1973-04-01,1529.0,49.5666666666667,-122.3,1211
1D08,1974-04-01,2421.0,49.5666666666667,-122.3,1211
1D08,1975-04-01,1750.0,49.5666666666667,-122.3,1211
1D08,1976-04-01,1869.0,49.5666666666667,-122.3,1211
1D08,1977-04-01,894.0,49.5666666666667,-122.3,1211
1D08,1978-04-01,1166.0,49.5666666666667,-122.3,1211
1D08,1979-04-01,1186.0,49.5666666666667,-122.3,1211
1D08,1980-04-01,1265.0,49.5666666666667,-122.3,1211
1D08,1981-04-01,579.0,49.5666666666667,-122.3,1211
1D08,1982-04-01,1973.0,49.5666666666667,-122.3,1211
1D08,1983-04-01,1733.0,49.5666666666667,-122.3,1211
1D08,1984-04-01,1283.0,49.5666666666667,-122.3,1211
1D08,1985-04-01,1776.0,49.5666666666667,-122.3,1211
1D08,1986-04-01,1123.0,49.5666666666667,-122.3,1211
1D08,1987-04-01,1520.0,49.5666666666667,-122.3,1211
1D08,1988-04-01,1851.0,49.5666666666667,-122.3,1211
1D08,1989-04-01,1697.0,49.5666666666667,-122.3,1211
1D08,1990-04-01,1426.0,49.5666666666667,-122.3,1211
1D08,1992-04-01,978.0,49.5666666666667,-122.3,1211
1D08,1993-04-01,876.0,49.5666666666667,-122.3,1211
1D08,1994-04-01,1364.0,49.5666666666667,-122.3,1211
1D08,1995-04-01,1630.0,49.5666666666667,-122.3,1211
1D08,1996-04-01,916.0,49.5666666666667,-122.3,1211
1D08,1997-04-01,1876.0,49.5666666666667,-122.3,1211
1D08,1998-04-01,1684.0,49.5666666666667,-122.3,1211
1D08,1999-04-01,2750.0,49.5666666666667,-122.3,1211
1D08,2000-04-01,1805.0,49.5666666666667,-122.3,1211
1D08,2001-04-01,954.0,49.5666666666667,-122.3,1211
1D08,2002-04-01,1667.0,49.5666666666667,-122.3,1211
1D08,2003-04-01,984.0,49.5666666666667,-122.3,1211
1D08,2004-04-01,1452.0,49.5666666666667,-122.3,1211
1D08,2005-04-01,446.0,49.5666666666667,-122.3,1211
1D08,2006-04-01,1807.0,49.5666666666667,-122.3,1211
1D08,2007-04-01,1825.0,49.5666666666667,-122.3,1211
1D08,2008-04-01,1770.0,49.5666666666667,-122.3,1211
1D08,2009-04-01,1118.0,49.5666666666667,-122.3,1211
1D08,2011-04-01,2083.0,49.5666666666667,-122.3,1211
1D08,2012-04-01,1985.0,49.5666666666667,-122.3,1211
1D08,2013-04-01,1615.0,49.5666666666667,-122.3,1211
1D08,2014-04-01,1220.0,49.5666666666667,-122.3,1211
1D08,2015-04-01,98.0,49.5666666666667,-122.3,1211
1D08,2016-04-01,1453.0,49.5666666666667,-122.3,1211
1D08,2018-04-01,1597.0,49.5666666666667,-122.3,1211
1D08,2019-04-01,1030.0,49.5666666666667,-122.3,1211
1D08,2020-04-01,1404.0,49.5666666666667,-122.3,1211
1D08,2021-04-01,1775.0,49.5666666666667,-122.3,1211
1D16,1992-04-01,800.0,49.3166666666667,-122.066666666667,1147
1D16,1993-04-01,996.0,49.3166666666667,-122.066666666667,1147
1D16,1994-04-01,1296.0,49.3166666666667,-122.066666666667,1147
1D16,1995-04-01,1556.0,49.3166666666667,-122.066666666667,1147
1D16,1996-04-01,738.0,49.3166666666667,-122.066666666667,1147
1D16,1997-04-01,1992.0,49.3166666666667,-122.066666666667,1147
1D16,1998-04-01,1548.0,49.3166666666667,-122.066666666667,1147
1D16,1999-04-01,2990.0,49.3166666666667,-122.066666666667,1147
1D16,2000-04-01,2020.0,49.3166666666667,-122.066666666667,1147
1D16,2001-04-01,1108.0,49.3166666666667,-122.066666666667,1147
1D16,2002-04-01,1980.0,49.3166666666667,-122.066666666667,1147
1D16,2003-04-01,1004.0,49.3166666666667,-122.066666666667,1147
1D16,2004-04-01,1648.0,49.3166666666667,-122.066666666667,1147
1D16,2005-04-01,412.0,49.3166666666667,-122.066666666667,1147
1D16,2006-04-01,1794.0,49.3166666666667,-122.066666666667,1147
1D16,2007-04-01,2130.0,49.3166666666667,-122.066666666667,1147
1D16,2008-04-01,2120.0,49.3166666666667,-122.066666666667,1147
1D16,2009-04-01,1440.0,49.3166666666667,-122.066666666667,1147
1D16,2013-04-01,2106.0,49.3166666666667,-122.066666666667,1147
1D16,2014-04-01,1420.0,49.3166666666667,-122.066666666667,1147
1D16,2015-04-01,56.0,49.3166666666667,-122.066666666667,1147
1D16,2016-04-01,1276.0,49.3166666666667,-122.066666666667,1147
1D16,2017-04-01,1626.0,49.3166666666667,-122.066666666667,1147
1D16,2018-04-01,1913.0,49.3166666666667,-122.066666666667,1147
1D16,2019-04-01,778.0,49.3166666666667,-122.066666666667,1147
1D16,2020-04-01,1608.0,49.3166666666667,-122.066666666667,1147
1D16,2021-04-01,2016.0,49.3166666666667,-122.066666666667,1147
1F01A,1939-04-01,203.0,50.133333333333304,-119.05,1262
1F01A,1940-04-01,112.0,50.133333333333304,-119.05,1262
1F01A,1941-04-01,86.0,50.133333333333304,-119.05,1262
1F01A,1942-04-01,81.0,50.133333333333304,-119.05,1262
1F01A,1943-04-01,137.0,50.133333333333304,-119.05,1262
1F01A,1944-04-01,130.0,50.133333333333304,-119.05,1262
1F01A,1945-04-01,152.0,50.133333333333304,-119.05,1262
1F01A,1946-04-01,201.0,50.133333333333304,-119.05,1262
1F01A,1947-04-01,99.0,50.133333333333304,-119.05,1262
1F01A,1948-04-01,142.0,50.133333333333304,-119.05,1262
1F01A,1949-04-01,216.0,50.133333333333304,-119.05,1262
1F01A,1950-04-01,173.0,50.133333333333304,-119.05,1262
1F01A,1951-04-01,218.0,50.133333333333304,-119.05,1262
1F01A,1952-04-01,239.0,50.133333333333304,-119.05,1262
1F01A,1953-04-01,124.0,50.133333333333304,-119.05,1262
1F01A,1954-04-01,193.0,50.133333333333304,-119.05,1262
1F01A,1955-04-01,147.0,50.133333333333304,-119.05,1262
1F01A,1956-04-01,229.0,50.133333333333304,-119.05,1262
1F01A,1957-04-01,196.0,50.133333333333304,-119.05,1262
1F01A,1958-04-01,122.0,50.133333333333304,-119.05,1262
1F01A,1959-04-01,224.0,50.133333333333304,-119.05,1262
1F01A,1960-04-01,97.0,50.133333333333304,-119.05,1262
1F01A,1961-04-01,147.0,50.133333333333304,-119.05,1262
1F01A,1962-04-01,231.0,50.133333333333304,-119.05,1262
1F01A,1963-04-01,56.0,50.133333333333304,-119.05,1262
1F01A,1964-04-01,183.0,50.133333333333304,-119.05,1262
1F01A,1965-04-01,127.0,50.133333333333304,-119.05,1262
1F01A,1966-04-01,127.0,50.133333333333304,-119.05,1262
1F01A,1967-04-01,137.0,50.133333333333304,-119.05,1262
1F01A,1968-04-01,122.0,50.133333333333304,-119.05,1262
1F01A,1969-04-01,183.0,50.133333333333304,-119.05,1262
1F01A,1970-04-01,119.0,50.133333333333304,-119.05,1262
1F01A,1971-04-01,178.0,50.133333333333304,-119.05,1262
1F01A,1972-04-01,190.0,50.133333333333304,-119.05,1262
1F01A,1973-04-01,137.0,50.133333333333304,-119.05,1262
1F01A,1974-04-01,173.0,50.133333333333304,-119.05,1262
1F01A,1975-04-01,259.0,50.133333333333304,-119.05,1262
1F01A,1976-04-01,152.0,50.133333333333304,-119.05,1262
1F01A,1977-04-01,130.0,50.133333333333304,-119.05,1262
1F01A,1978-04-01,155.0,50.133333333333304,-119.05,1262
1F01A,1979-04-01,165.0,50.133333333333304,-119.05,1262
1F01A,1980-04-01,147.0,50.133333333333304,-119.05,1262
1F01A,1981-04-01,66.0,50.133333333333304,-119.05,1262
1F01A,1982-04-01,216.0,50.133333333333304,-119.05,1262
1F01A,1983-04-01,193.0,50.133333333333304,-119.05,1262
1F01A,1984-04-01,117.0,50.133333333333304,-119.05,1262
1F01A,1985-04-01,147.0,50.133333333333304,-119.05,1262
1F01A,1986-04-01,121.0,50.133333333333304,-119.05,1262
1F01A,1987-04-01,52.0,50.133333333333304,-119.05,1262
1F01A,1988-04-01,85.0,50.133333333333304,-119.05,1262
1F01A,1989-04-01,138.0,50.133333333333304,-119.05,1262
1F01A,1990-04-01,89.0,50.133333333333304,-119.05,1262
1F01A,1991-04-01,194.0,50.133333333333304,-119.05,1262
1F01A,1992-04-01,6.0,50.133333333333304,-119.05,1262
1F01A,1993-04-01,166.0,50.133333333333304,-119.05,1262
1F01A,1994-04-01,110.0,50.133333333333304,-119.05,1262
1F01A,1995-04-01,116.0,50.133333333333304,-119.05,1262
1F01A,1996-04-01,184.0,50.133333333333304,-119.05,1262
1F01A,1997-04-01,212.0,50.133333333333304,-119.05,1262
1F01A,1998-04-01,110.0,50.133333333333304,-119.05,1262
1F01A,1999-04-01,132.0,50.133333333333304,-119.05,1262
1F01A,2000-04-01,140.0,50.133333333333304,-119.05,1262
1F01A,2001-04-01,89.0,50.133333333333304,-119.05,1262
1F01A,2002-04-01,121.0,50.133333333333304,-119.05,1262
1F01A,2003-04-01,95.0,50.133333333333304,-119.05,1262
1F01A,2004-04-01,137.0,50.133333333333304,-119.05,1262
1F01A,2005-04-01,59.0,50.133333333333304,-119.05,1262
1F01A,2006-04-01,142.0,50.133333333333304,-119.05,1262
1F01A,2007-04-01,104.0,50.133333333333304,-119.05,1262
1F01A,2008-04-01,145.0,50.133333333333304,-119.05,1262
1F01A,2012-04-01,153.0,50.133333333333304,-119.05,1262
1F01A,2013-04-01,143.0,50.133333333333304,-119.05,1262
1F01A,2014-04-01,181.0,50.133333333333304,-119.05,1262
1F01A,2015-04-01,101.0,50.133333333333304,-119.05,1262
1F01A,2016-04-01,138.0,50.133333333333304,-119.05,1262
1F01A,2017-04-01,145.0,50.133333333333304,-119.05,1262
1F01A,2018-04-01,213.0,50.133333333333304,-119.05,1262
1F01A,2019-04-01,90.0,50.133333333333304,-119.05,1262
1F01A,2020-04-01,229.0,50.133333333333304,-119.05,1262
1F01A,2021-04-01,156.0,50.133333333333304,-119.05,1262
1F02,1956-04-01,493.0,50.9833333333333,-119.183333333333,1168
1F02,1957-04-01,419.0,50.9833333333333,-119.183333333333,1168
1F02,1958-04-01,368.0,50.9833333333333,-119.183333333333,1168
1F02,1959-04-01,439.0,50.9833333333333,-119.183333333333,1168
1F02,1960-04-01,277.0,50.9833333333333,-119.183333333333,1168
1F02,1961-04-01,333.0,50.9833333333333,-119.183333333333,1168
1F02,1962-04-01,330.0,50.9833333333333,-119.183333333333,1168
1F02,1963-04-01,226.0,50.9833333333333,-119.183333333333,1168
1F02,1964-04-01,419.0,50.9833333333333,-119.183333333333,1168
1F02,1965-04-01,561.0,50.9833333333333,-119.183333333333,1168
1F02,1966-04-01,432.0,50.9833333333333,-119.183333333333,1168
1F02,1968-04-01,320.0,50.9833333333333,-119.183333333333,1168
1F02,1969-04-01,386.0,50.9833333333333,-119.183333333333,1168
1F02,1970-04-01,254.0,50.9833333333333,-119.183333333333,1168
1F02,1971-04-01,432.0,50.9833333333333,-119.183333333333,1168
1F02,1972-04-01,483.0,50.9833333333333,-119.183333333333,1168
1F02,1973-04-01,323.0,50.9833333333333,-119.183333333333,1168
1F02,1974-04-01,478.0,50.9833333333333,-119.183333333333,1168
1F02,1975-04-01,523.0,50.9833333333333,-119.183333333333,1168
1F02,1976-04-01,460.0,50.9833333333333,-119.183333333333,1168
1F02,1977-04-01,234.0,50.9833333333333,-119.183333333333,1168
1F02,1979-04-01,227.0,50.9833333333333,-119.183333333333,1168
1F02,1980-04-01,261.0,50.9833333333333,-119.183333333333,1168
1F02,1981-04-01,245.0,50.9833333333333,-119.183333333333,1168
1F02,1982-04-01,448.0,50.9833333333333,-119.183333333333,1168
1F02,1983-04-01,386.0,50.9833333333333,-119.183333333333,1168
1F02,1984-04-01,329.0,50.9833333333333,-119.183333333333,1168
1F02,1985-04-01,394.0,50.9833333333333,-119.183333333333,1168
1F02,1986-04-01,238.0,50.9833333333333,-119.183333333333,1168
1F02,1987-04-01,374.0,50.9833333333333,-119.183333333333,1168
1F02,1988-04-01,338.0,50.9833333333333,-119.183333333333,1168
1F02,1989-04-01,306.0,50.9833333333333,-119.183333333333,1168
1F02,1990-04-01,338.0,50.9833333333333,-119.183333333333,1168
1F02,1991-04-01,363.0,50.9833333333333,-119.183333333333,1168
1F02,1992-04-01,142.0,50.9833333333333,-119.183333333333,1168
1F02,1993-04-01,416.0,50.9833333333333,-119.183333333333,1168
1F02,1994-04-01,424.0,50.9833333333333,-119.183333333333,1168
1F02,1995-04-01,312.0,50.9833333333333,-119.183333333333,1168
1F02,1996-04-01,326.0,50.9833333333333,-119.183333333333,1168
1F02,1997-04-01,440.0,50.9833333333333,-119.183333333333,1168
1F02,1998-04-01,184.0,50.9833333333333,-119.183333333333,1168
1F02,1999-04-01,398.0,50.9833333333333,-119.183333333333,1168
1F02,2000-04-01,410.0,50.9833333333333,-119.183333333333,1168
1F02,2001-04-01,268.0,50.9833333333333,-119.183333333333,1168
1F02,2002-04-01,333.0,50.9833333333333,-119.183333333333,1168
1F02,2003-04-01,155.0,50.9833333333333,-119.183333333333,1168
1F02,2004-04-01,288.0,50.9833333333333,-119.183333333333,1168
1F02,2005-04-01,174.0,50.9833333333333,-119.183333333333,1168
1F02,2006-04-01,274.0,50.9833333333333,-119.183333333333,1168
1F02,2007-04-01,420.0,50.9833333333333,-119.183333333333,1168
1F02,2008-04-01,354.0,50.9833333333333,-119.183333333333,1168
1F02,2009-04-01,343.0,50.9833333333333,-119.183333333333,1168
1F02,2010-04-01,205.0,50.9833333333333,-119.183333333333,1168
1F02,2011-04-01,400.0,50.9833333333333,-119.183333333333,1168
1F02,2012-04-01,324.0,50.9833333333333,-119.183333333333,1168
1F02,2013-04-01,334.0,50.9833333333333,-119.183333333333,1168
1F02,2014-04-01,406.0,50.9833333333333,-119.183333333333,1168
1F02,2016-04-01,272.0,50.9833333333333,-119.183333333333,1168
1F02,2017-04-01,300.0,50.9833333333333,-119.183333333333,1168
1F02,2018-04-01,486.0,50.9833333333333,-119.183333333333,1168
1F02,2019-04-01,224.0,50.9833333333333,-119.183333333333,1168
1F02,2020-04-01,477.0,50.9833333333333,-119.183333333333,1168
1F02,2021-04-01,288.0,50.9833333333333,-119.183333333333,1168
2A01A,1941-04-01,41.0,52.7666666666667,-119.266666666667,866
2A01A,1942-04-01,69.0,52.7666666666667,-119.266666666667,866
2A01A,1943-04-01,124.0,52.7666666666667,-119.266666666667,866
2A01A,1944-04-01,74.0,52.7666666666667,-119.266666666667,866
2A01A,1945-04-01,79.0,52.7666666666667,-119.266666666667,866
2A01A,1946-04-01,76.0,52.7666666666667,-119.266666666667,866
2A01A,1947-04-01,102.0,52.7666666666667,-119.266666666667,866
2A01A,1948-04-01,152.0,52.7666666666667,-119.266666666667,866
2A01A,1949-04-01,102.0,52.7666666666667,-119.266666666667,866
2A01A,1950-04-01,239.0,52.7666666666667,-119.266666666667,866
2A01A,1951-04-01,140.0,52.7666666666667,-119.266666666667,866
2A01A,1952-04-01,104.0,52.7666666666667,-119.266666666667,866
2A01A,1953-04-01,213.0,52.7666666666667,-119.266666666667,866
2A01A,1954-04-01,246.0,52.7666666666667,-119.266666666667,866
2A01A,1955-04-01,76.0,52.7666666666667,-119.266666666667,866
2A01A,1956-04-01,224.0,52.7666666666667,-119.266666666667,866
2A01A,1957-04-01,163.0,52.7666666666667,-119.266666666667,866
2A01A,1958-04-01,117.0,52.7666666666667,-119.266666666667,866
2A01A,1959-04-01,107.0,52.7666666666667,-119.266666666667,866
2A01A,1960-04-01,43.0,52.7666666666667,-119.266666666667,866
2A01A,1961-04-01,81.0,52.7666666666667,-119.266666666667,866
2A01A,1962-04-01,180.0,52.7666666666667,-119.266666666667,866
2A01A,1963-04-01,117.0,52.7666666666667,-119.266666666667,866
2A01A,1964-04-01,102.0,52.7666666666667,-119.266666666667,866
2A01A,1965-04-01,218.0,52.7666666666667,-119.266666666667,866
2A01A,1966-04-01,140.0,52.7666666666667,-119.266666666667,866
2A01A,1967-04-01,211.0,52.7666666666667,-119.266666666667,866
2A01A,1968-04-01,173.0,52.7666666666667,-119.266666666667,866
2A01A,1969-04-01,147.0,52.7666666666667,-119.266666666667,866
2A01A,1970-04-01,43.0,52.7666666666667,-119.266666666667,866
2A01A,1971-04-01,231.0,52.7666666666667,-119.266666666667,866
2A01A,1972-04-01,203.0,52.7666666666667,-119.266666666667,866
2A01A,1973-04-01,122.0,52.7666666666667,-119.266666666667,866
2A01A,1974-04-01,262.0,52.7666666666667,-119.266666666667,866
2A01A,1975-04-01,137.0,52.7666666666667,-119.266666666667,866
2A01A,1976-04-01,147.0,52.7666666666667,-119.266666666667,866
2A01A,1977-04-01,71.0,52.7666666666667,-119.266666666667,866
2A01A,1978-04-01,102.0,52.7666666666667,-119.266666666667,866
2A01A,1979-04-01,134.0,52.7666666666667,-119.266666666667,866
2A01A,1980-04-01,164.0,52.7666666666667,-119.266666666667,866
2A01A,1981-04-01,11.0,52.7666666666667,-119.266666666667,866
2A01A,1982-04-01,200.0,52.7666666666667,-119.266666666667,866
2A01A,1983-04-01,0.0,52.7666666666667,-119.266666666667,866
2A01A,1984-04-01,11.0,52.7666666666667,-119.266666666667,866
2A01A,1985-04-01,128.0,52.7666666666667,-119.266666666667,866
2A01A,1986-04-01,0.0,52.7666666666667,-119.266666666667,866
2A01A,1987-04-01,43.0,52.7666666666667,-119.266666666667,866
2A01A,1988-04-01,70.0,52.7666666666667,-119.266666666667,866
2A01A,1989-04-01,120.0,52.7666666666667,-119.266666666667,866
2A01A,1990-04-01,114.0,52.7666666666667,-119.266666666667,866
2A01A,1991-04-01,117.0,52.7666666666667,-119.266666666667,866
2A01A,1992-04-01,5.0,52.7666666666667,-119.266666666667,866
2A01A,1993-04-01,38.0,52.7666666666667,-119.266666666667,866
2A01A,1994-04-01,97.0,52.7666666666667,-119.266666666667,866
2A01A,1995-04-01,0.0,52.7666666666667,-119.266666666667,866
2A01A,1996-04-01,107.0,52.7666666666667,-119.266666666667,866
2A01A,1997-04-01,121.0,52.7666666666667,-119.266666666667,866
2A01A,1998-04-01,16.0,52.7666666666667,-119.266666666667,866
2A01A,1999-04-01,126.0,52.7666666666667,-119.266666666667,866
2A01A,2000-04-01,56.0,52.7666666666667,-119.266666666667,866
2A01A,2001-04-01,3.0,52.7666666666667,-119.266666666667,866
2A01A,2002-04-01,142.0,52.7666666666667,-119.266666666667,866
2A01A,2003-04-01,0.0,52.7666666666667,-119.266666666667,866
2A01A,2004-04-01,57.0,52.7666666666667,-119.266666666667,866
2A01A,2005-04-01,0.0,52.7666666666667,-119.266666666667,866
2A01A,2006-04-01,65.0,52.7666666666667,-119.266666666667,866
2A01A,2007-04-01,114.0,52.7666666666667,-119.266666666667,866
2A01A,2008-04-01,100.0,52.7666666666667,-119.266666666667,866
2A01A,2009-04-01,90.0,52.7666666666667,-119.266666666667,866
2A01A,2010-04-01,0.0,52.7666666666667,-119.266666666667,866
2A01A,2011-04-01,142.0,52.7666666666667,-119.266666666667,866
2A01A,2012-04-01,192.0,52.7666666666667,-119.266666666667,866
2A01A,2014-04-01,196.0,52.7666666666667,-119.266666666667,866
2A01A,2015-04-01,0.0,52.7666666666667,-119.266666666667,866
2A01A,2016-04-01,0.0,52.7666666666667,-119.266666666667,866
2A01A,2017-04-01,116.0,52.7666666666667,-119.266666666667,866
2A02,1937-04-01,371.0,51.25,-117.483333333333,1249
2A02,1938-04-01,663.0,51.25,-117.483333333333,1249
2A02,1939-04-01,683.0,51.25,-117.483333333333,1249
2A02,1940-04-01,414.0,51.25,-117.483333333333,1249
2A02,1941-04-01,450.0,51.25,-117.483333333333,1249
2A02,1942-04-01,376.0,51.25,-117.483333333333,1249
2A02,1943-04-01,569.0,51.25,-117.483333333333,1249
2A02,1944-04-01,470.0,51.25,-117.483333333333,1249
2A02,1945-04-01,455.0,51.25,-117.483333333333,1249
2A02,1946-04-01,815.0,51.25,-117.483333333333,1249
2A02,1947-04-01,775.0,51.25,-117.483333333333,1249
2A02,1948-04-01,630.0,51.25,-117.483333333333,1249
2A02,1949-04-01,541.0,51.25,-117.483333333333,1249
2A02,1950-04-01,709.0,51.25,-117.483333333333,1249
2A02,1951-04-01,805.0,51.25,-117.483333333333,1249
2A02,1952-04-01,610.0,51.25,-117.483333333333,1249
2A02,1953-04-01,719.0,51.25,-117.483333333333,1249
2A02,1954-04-01,998.0,51.25,-117.483333333333,1249
2A02,1955-04-01,617.0,51.25,-117.483333333333,1249
2A02,1956-04-01,744.0,51.25,-117.483333333333,1249
2A02,1957-04-01,655.0,51.25,-117.483333333333,1249
2A02,1958-04-01,648.0,51.25,-117.483333333333,1249
2A02,1959-04-01,792.0,51.25,-117.483333333333,1249
2A02,1960-04-01,577.0,51.25,-117.483333333333,1249
2A02,1961-04-01,780.0,51.25,-117.483333333333,1249
2A02,1962-04-01,676.0,51.25,-117.483333333333,1249
2A02,1963-04-01,599.0,51.25,-117.483333333333,1249
2A02,1964-04-01,709.0,51.25,-117.483333333333,1249
2A02,1965-04-01,655.0,51.25,-117.483333333333,1249
2A02,1966-04-01,884.0,51.25,-117.483333333333,1249
2A02,1967-04-01,1100.0,51.25,-117.483333333333,1249
2A02,1968-04-01,785.0,51.25,-117.483333333333,1249
2A02,1969-04-01,686.0,51.25,-117.483333333333,1249
2A02,1970-04-01,569.0,51.25,-117.483333333333,1249
2A02,1971-04-01,820.0,51.25,-117.483333333333,1249
2A02,1972-04-01,1161.0,51.25,-117.483333333333,1249
2A02,1973-04-01,663.0,51.25,-117.483333333333,1249
2A02,1974-04-01,866.0,51.25,-117.483333333333,1249
2A02,1975-04-01,777.0,51.25,-117.483333333333,1249
2A02,1976-04-01,983.0,51.25,-117.483333333333,1249
2A02,1977-04-01,638.0,51.25,-117.483333333333,1249
2A02,1978-04-01,645.0,51.25,-117.483333333333,1249
2A02,1979-04-01,741.0,51.25,-117.483333333333,1249
2A02,1980-04-01,688.0,51.25,-117.483333333333,1249
2A02,1981-04-01,666.0,51.25,-117.483333333333,1249
2A02,1982-04-01,818.0,51.25,-117.483333333333,1249
2A02,1983-04-01,555.0,51.25,-117.483333333333,1249
2A02,1984-04-01,576.0,51.25,-117.483333333333,1249
2A02,1985-04-01,580.0,51.25,-117.483333333333,1249
2A02,1986-04-01,730.0,51.25,-117.483333333333,1249
2A02,1987-04-01,594.0,51.25,-117.483333333333,1249
2A02,1988-04-01,641.0,51.25,-117.483333333333,1249
2A02,1989-04-01,621.0,51.25,-117.483333333333,1249
